Year BS,Year AD,District,zone,belt,region,Mental problem,No of People,Zone,Belt,Region
2066/67,2009/10,Bara,Narayani,Terai,Central,Depression,48,Narayani,Terai,Central
2066/67,2009/10,Bara,Narayani,Terai,Central,Epilesy,23,Narayani,Terai,Central
2066/67,2009/10,Bara,Narayani,Terai,Central,Mental retardation,8,Narayani,Terai,Central
2066/67,2009/10,Bara,Narayani,Terai,Central,Psychosis,12,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Alcoholism,61,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Anxiety (Neurosis,127,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",16,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Depression,152,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Epilesy,38,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Mental retardation,8,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,Psychosis,16,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Alcoholism,233,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Anxiety (Neurosis,164,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",25,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Depression,172,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Epilesy,137,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Mental retardation,34,Narayani,Terai,Central
2068/69,2011/12,Bara,Narayani,Terai,Central,Psychosis,18,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Alcoholism,92,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Anxiety (Neurosis,68,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",6,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Depression,112,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Epilesy,48,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Mental retardation,2,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Psychosis,2,Narayani,Terai,Central
2069/70,2012/13,Bara,Narayani,Terai,Central,Alcoholism,154,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,Anxiety (Neurosis,95,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",16,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,Depression,172,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,Epilesy,82,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,Mental retardation,30,Narayani,Terai,Central
2070/71,2013/14,Bara,Narayani,Terai,Central,Psychosis,47,Narayani,Terai,Central
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Alcoholism,11,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Anxiety (Neurosis,82,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,"Conversive disorder
(Hysteria)",3,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Depression,80,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Epilesy,146,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Mental retardation,4,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,Psychosis,3,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Alcoholism,22,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Anxiety (Neurosis,344,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,"Conversive disorder
(Hysteria)",22,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Depression,132,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Epilesy,87,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Mental retardation,17,Bheri,Terai,Mid-Western
2067/68,2010/11,Bardiya,Bheri,Terai,Mid-Western,Psychosis,9,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Alcoholism,26,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Anxiety (Neurosis,193,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,"Conversive disorder
(Hysteria)",46,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Depression,155,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Epilesy,155,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Mental retardation,27,Bheri,Terai,Mid-Western
2068/69,2011/12,Bardiya,Bheri,Terai,Mid-Western,Psychosis,44,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Alcoholism,39,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Anxiety (Neurosis,102,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,"Conversive disorder
(Hysteria)",54,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Depression,129,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Epilesy,121,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Mental retardation,18,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Psychosis,23,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,Alcoholism,27,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,Anxiety (Neurosis,192,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,"Conversive disorder
(Hysteria)",55,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,Depression,228,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,Epilesy,124,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,Mental retardation,19,Bheri,Terai,Mid-Western
2070/71,2013/14,Bardiya,Bheri,Terai,Mid-Western,Psychosis,19,Bheri,Terai,Mid-Western
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Alcoholism,83,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Anxiety (Neurosis,90,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",26,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Depression,110,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Epilesy,110,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Mental retardation,4,Bagmati,Hill,Central
2066/67,2009/10,Bhaktapur,Bagmati,Hill,Central,Psychosis,17,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Alcoholism,145,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Anxiety (Neurosis,51,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",65,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Depression,72,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Epilesy,23,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Mental retardation,4,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,Psychosis,9,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Alcoholism,80,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Anxiety (Neurosis,64,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",108,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Depression,105,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Epilesy,14,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Mental retardation,11,Bagmati,Hill,Central
2068/69,2011/12,Bhaktapur,Bagmati,Hill,Central,Psychosis,14,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Alcoholism,101,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Anxiety (Neurosis,325,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",77,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Depression,296,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Epilesy,17,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Mental retardation,16,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Psychosis,91,Bagmati,Hill,Central
2069/70,2012/13,Bhaktapur,Bagmati,Hill,Central,Alcoholism,147,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,Anxiety (Neurosis,271,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,"Conversive disorder
(Hysteria)",156,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,Depression,308,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,Epilesy,33,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,Mental retardation,30,Bagmati,Hill,Central
2070/71,2013/14,Bhaktapur,Bagmati,Hill,Central,Psychosis,41,Bagmati,Hill,Central
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Alcoholism,24,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Anxiety (Neurosis,31,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,"Conversive disorder
(Hysteria)",10,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Depression,32,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Epilesy,75,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Mental retardation,4,Kosi,Hill,Eastern
2066/67,2009/10,Bhojpur,Kosi,Hill,Eastern,Psychosis,6,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Alcoholism,30,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Anxiety (Neurosis,111,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,"Conversive disorder
(Hysteria)",16,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Depression,31,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Epilesy,101,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Mental retardation,3,Kosi,Hill,Eastern
2067/68,2010/11,Bhojpur,Kosi,Hill,Eastern,Psychosis,5,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Alcoholism,21,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Anxiety (Neurosis,63,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,"Conversive disorder
(Hysteria)",3,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Depression,37,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Epilesy,84,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Mental retardation,0,Kosi,Hill,Eastern
2068/69,2011/12,Bhojpur,Kosi,Hill,Eastern,Psychosis,7,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Alcoholism,19,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Anxiety (Neurosis,53,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,"Conversive disorder
(Hysteria)",16,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Depression,47,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Epilesy,60,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Mental retardation,2,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Psychosis,5,Kosi,Hill,Eastern
2069/70,2012/13,Bhojpur,Kosi,Hill,Eastern,Alcoholism,40,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,Anxiety (Neurosis,41,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,"Conversive disorder
(Hysteria)",10,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,Depression,11,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,Epilesy,73,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,Mental retardation,0,Kosi,Hill,Eastern
2070/71,2013/14,Bhojpur,Kosi,Hill,Eastern,Psychosis,0,Kosi,Hill,Eastern
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Alcoholism,408,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Anxiety (Neurosis,454,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",393,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Depression,831,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Epilesy,103,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Mental retardation,123,Narayani,Terai,Central
2066/67,2009/10,Chitawan,Narayani,Terai,Central,Psychosis,188,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Alcoholism,713,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Anxiety (Neurosis,1176,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",627,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Depression,2292,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Epilesy,467,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Mental retardation,505,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,Psychosis,1036,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Alcoholism,607,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Anxiety (Neurosis,1734,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",483,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Depression,2961,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Epilesy,248,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Mental retardation,555,Narayani,Terai,Central
2068/69,2011/12,Chitawan,Narayani,Terai,Central,Psychosis,702,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Alcoholism,1344,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Anxiety (Neurosis,2354,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",1137,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Depression,4889,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Epilesy,998,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Mental retardation,714,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Psychosis,1524,Narayani,Terai,Central
2069/70,2012/13,Chitawan,Narayani,Terai,Central,Alcoholism,1754,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,Anxiety (Neurosis,2832,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,"Conversive disorder
(Hysteria)",1586,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,Depression,5481,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,Epilesy,1108,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,Mental retardation,1129,Narayani,Terai,Central
2070/71,2013/14,Chitawan,Narayani,Terai,Central,Psychosis,3225,Narayani,Terai,Central
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Alcoholism,28,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Anxiety (Neurosis,515,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,"Conversive disorder
(Hysteria)",79,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Depression,123,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Epilesy,11,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Mental retardation,31,Mahakali,Hill,Far-Western
2066/67,2009/10,Dadeldhura,Mahakali,Hill,Far-Western,Psychosis,120,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Alcoholism,123,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Anxiety (Neurosis,829,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,"Conversive disorder
(Hysteria)",92,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Depression,383,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Epilesy,70,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Mental retardation,9,Mahakali,Hill,Far-Western
2067/68,2010/11,Dadeldhura,Mahakali,Hill,Far-Western,Psychosis,35,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Alcoholism,63,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Anxiety (Neurosis,779,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,"Conversive disorder
(Hysteria)",87,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Depression,386,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Epilesy,155,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Mental retardation,24,Mahakali,Hill,Far-Western
2068/69,2011/12,Dadeldhura,Mahakali,Hill,Far-Western,Psychosis,56,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Alcoholism,51,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Anxiety (Neurosis,543,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,"Conversive disorder
(Hysteria)",103,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Depression,354,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Epilesy,167,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Mental retardation,15,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Psychosis,66,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,Alcoholism,157,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,Anxiety (Neurosis,231,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,"Conversive disorder
(Hysteria)",118,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,Depression,219,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,Epilesy,153,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,Mental retardation,122,Mahakali,Hill,Far-Western
2070/71,2013/14,Dadeldhura,Mahakali,Hill,Far-Western,Psychosis,79,Mahakali,Hill,Far-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Alcoholism,7,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Anxiety (Neurosis,195,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",0,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Depression,59,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Epilesy,24,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Mental retardation,0,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,Psychosis,2,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Alcoholism,14,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Anxiety (Neurosis,248,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",8,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Depression,83,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Epilesy,28,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Mental retardation,0,Bheri,Hill,Mid-Western
2067/68,2010/11,Dailekh,Bheri,Hill,Mid-Western,Psychosis,13,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Alcoholism,33,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Anxiety (Neurosis,192,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",31,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Depression,66,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Epilesy,35,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Mental retardation,1,Bheri,Hill,Mid-Western
2068/69,2011/12,Dailekh,Bheri,Hill,Mid-Western,Psychosis,19,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Alcoholism,30,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Anxiety (Neurosis,104,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",37,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Depression,81,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Epilesy,22,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Mental retardation,19,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Psychosis,14,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,Alcoholism,44,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,Anxiety (Neurosis,169,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",42,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,Depression,87,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,Epilesy,19,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,Mental retardation,11,Bheri,Hill,Mid-Western
2070/71,2013/14,Dailekh,Bheri,Hill,Mid-Western,Psychosis,12,Bheri,Hill,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Alcoholism,244,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Anxiety (Neurosis,559,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,"Conversive disorder
(Hysteria)",119,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Depression,502,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Epilesy,141,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Mental retardation,4,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,Psychosis,26,Rapti,Terai,Mid-Western
2067/68,2010/11,Dang,Rapti,Terai,Mid-Western,Alcoholism,302,Rapti,Terai,Mid-Western
2067/68,2010/11,Dang,Rapti,Terai,Mid-Western,Anxiety (Neurosis,694,Rapti,Terai,Mid-Western
2067/68,2010/11,Dang,Rapti,Terai,Mid-Western,"Conversive disorder
(Hysteria)",87,Rapti,Terai,Mid-Western
