Year BS,Year AD,District,zone,belt,region,Age group,Contraceptive,Number of people,Zone,Belt,Region
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,>20 years,Depo,3100,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,<20 Years,IUD,8,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,>20 years,IUD,66,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,<20 Years,Implant,11,Bagmati,Hill,Central
2066/67,2009/10,Nuwakot,Bagmati,Hill,Central,>20 years,Implant,122,Bagmati,Hill,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,,Condom,0,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,<20 Years,Pills,0,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,>20 years,Pills,1926,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,<20 Years,Depo,0,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,>20 years,Depo,4496,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,<20 Years,IUD,0,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,>20 years,IUD,178,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,<20 Years,Implant,0,Narayani,Terai,Central
2066/67,2009/10,Parsa,Narayani,Terai,Central,>20 years,Implant,157,Narayani,Terai,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,,Condom,891,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,<20 Years,Pills,27,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,>20 years,Pills,412,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,<20 Years,Depo,97,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,>20 years,Depo,1828,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,<20 Years,IUD,1,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,>20 years,IUD,234,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,<20 Years,Implant,6,Janakpur,Hill,Central
2066/67,2009/10,Ramechhap,Janakpur,Hill,Central,>20 years,Implant,311,Janakpur,Hill,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,,Condom,611,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,<20 Years,Pills,11,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,>20 years,Pills,156,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,<20 Years,Depo,57,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,>20 years,Depo,675,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,<20 Years,IUD,0,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,>20 years,IUD,8,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,<20 Years,Implant,1,Bagmati,Mountain,Central
2066/67,2009/10,Rasuwa,Bagmati,Mountain,Central,>20 years,Implant,17,Bagmati,Mountain,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,,Condom,2773,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,<20 Years,Pills,57,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,>20 years,Pills,1237,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,<20 Years,Depo,91,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,>20 years,Depo,2634,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,<20 Years,IUD,2,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,>20 years,IUD,1243,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,<20 Years,Implant,4,Narayani,Terai,Central
2066/67,2009/10,Rautahat,Narayani,Terai,Central,>20 years,Implant,856,Narayani,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,,Condom,3322,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,<20 Years,Pills,221,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,>20 years,Pills,2453,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,<20 Years,Depo,300,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,>20 years,Depo,4242,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,<20 Years,IUD,36,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,>20 years,IUD,1267,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,<20 Years,Implant,39,Janakpur,Terai,Central
2066/67,2009/10,Sarlahi,Janakpur,Terai,Central,>20 years,Implant,872,Janakpur,Terai,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,,Condom,1083,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,<20 Years,Pills,177,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,>20 years,Pills,1229,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,<20 Years,Depo,186,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,>20 years,Depo,2319,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,<20 Years,IUD,1,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,>20 years,IUD,274,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,<20 Years,Implant,1,Janakpur,Hill,Central
2066/67,2009/10,Sindhuli,Janakpur,Hill,Central,>20 years,Implant,262,Janakpur,Hill,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,,Condom,836,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Pills,78,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Pills,917,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Depo,340,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Depo,3474,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,IUD,2,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,>20 years,IUD,117,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Implant,3,Bagmati,Mountain,Central
2066/67,2009/10,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Implant,230,Bagmati,Mountain,Central
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,,Condom,1630,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Pills,18,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,>20 years,Pills,479,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Depo,60,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,>20 years,Depo,1008,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,<20 Years,IUD,1,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,>20 years,IUD,22,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Implant,0,Lumbini,Hill,Western
2066/67,2009/10,Arghakhanchi,Lumbini,Hill,Western,>20 years,Implant,43,Lumbini,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,,Condom,1580,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,<20 Years,Pills,53,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,>20 years,Pills,1292,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,<20 Years,Depo,83,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,>20 years,Depo,1954,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,<20 Years,IUD,1,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,>20 years,IUD,67,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,<20 Years,Implant,0,Dhawalagiri,Hill,Western
2066/67,2009/10,Baglung,Dhawalagiri,Hill,Western,>20 years,Implant,27,Dhawalagiri,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,,Condom,1128,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,<20 Years,Pills,92,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,>20 years,Pills,1590,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,<20 Years,Depo,169,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,>20 years,Depo,2638,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,<20 Years,IUD,0,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,>20 years,IUD,31,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,<20 Years,Implant,0,Gandaki,Hill,Western
2066/67,2009/10,Gorkha,Gandaki,Hill,Western,>20 years,Implant,100,Gandaki,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,,Condom,2352,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,<20 Years,Pills,88,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,>20 years,Pills,1672,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,<20 Years,Depo,172,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,>20 years,Depo,3419,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,<20 Years,IUD,0,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,>20 years,IUD,515,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,<20 Years,Implant,0,Lumbini,Hill,Western
2066/67,2009/10,Gulmi,Lumbini,Hill,Western,>20 years,Implant,542,Lumbini,Hill,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,,Condom,2591,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,<20 Years,Pills,147,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,>20 years,Pills,1806,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,<20 Years,Depo,367,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,>20 years,Depo,4971,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,<20 Years,IUD,0,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,>20 years,IUD,106,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,<20 Years,Implant,0,Lumbini,Terai,Western
2066/67,2009/10,Kapilbastu,Lumbini,Terai,Western,>20 years,Implant,67,Lumbini,Terai,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,,Condom,2340,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,<20 Years,Pills,216,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,>20 years,Pills,2277,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,<20 Years,Depo,401,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,>20 years,Depo,3898,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,<20 Years,IUD,1,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,>20 years,IUD,620,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,<20 Years,Implant,5,Gandaki,Hill,Western
2066/67,2009/10,Kaski,Gandaki,Hill,Western,>20 years,Implant,262,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,,Condom,1448,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,<20 Years,Pills,33,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,>20 years,Pills,530,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,<20 Years,Depo,105,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,>20 years,Depo,2429,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,<20 Years,IUD,1,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,>20 years,IUD,76,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,<20 Years,Implant,1,Gandaki,Hill,Western
2066/67,2009/10,Lamjung,Gandaki,Hill,Western,>20 years,Implant,49,Gandaki,Hill,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,,Condom,107,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,<20 Years,Pills,6,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,>20 years,Pills,38,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,<20 Years,Depo,3,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,>20 years,Depo,47,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,<20 Years,IUD,0,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,>20 years,IUD,0,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,<20 Years,Implant,1,Gandaki,Mountain,Western
2066/67,2009/10,Manang,Gandaki,Mountain,Western,>20 years,Implant,32,Gandaki,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,,Condom,200,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Pills,4,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,>20 years,Pills,154,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Depo,23,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,>20 years,Depo,323,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,<20 Years,IUD,0,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,>20 years,IUD,5,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Implant,0,Dhawalagiri,Mountain,Western
2066/67,2009/10,Mustang,Dhawalagiri,Mountain,Western,>20 years,Implant,35,Dhawalagiri,Mountain,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,,Condom,1478,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Pills,29,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,>20 years,Pills,452,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Depo,96,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,>20 years,Depo,1141,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,<20 Years,IUD,3,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,>20 years,IUD,116,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Implant,5,Dhawalagiri,Hill,Western
2066/67,2009/10,Myagdi,Dhawalagiri,Hill,Western,>20 years,Implant,152,Dhawalagiri,Hill,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,,Condom,4544,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,<20 Years,Pills,86,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,>20 years,Pills,1416,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,<20 Years,Depo,301,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,>20 years,Depo,3746,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,<20 Years,IUD,21,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,>20 years,IUD,1302,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,<20 Years,Implant,11,Lumbini,Terai,Western
2066/67,2009/10,Nawalparasi,Lumbini,Terai,Western,>20 years,Implant,211,Lumbini,Terai,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,,Condom,2418,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,<20 Years,Pills,61,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,>20 years,Pills,1013,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,<20 Years,Depo,141,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,>20 years,Depo,1933,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,<20 Years,IUD,18,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,>20 years,IUD,179,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,<20 Years,Implant,16,Lumbini,Hill,Western
2066/67,2009/10,Palpa,Lumbini,Hill,Western,>20 years,Implant,184,Lumbini,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,,Condom,814,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,<20 Years,Pills,28,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,>20 years,Pills,451,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,<20 Years,Depo,72,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,>20 years,Depo,1007,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,<20 Years,IUD,0,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,>20 years,IUD,35,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,<20 Years,Implant,0,Dhawalagiri,Hill,Western
2066/67,2009/10,Parbat,Dhawalagiri,Hill,Western,>20 years,Implant,106,Dhawalagiri,Hill,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,,Condom,2843,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,<20 Years,Pills,0,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,>20 years,Pills,3697,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,<20 Years,Depo,0,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,>20 years,Depo,7332,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,<20 Years,IUD,0,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,>20 years,IUD,1638,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,<20 Years,Implant,0,Lumbini,Terai,Western
2066/67,2009/10,Rupandehi,Lumbini,Terai,Western,>20 years,Implant,430,Lumbini,Terai,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,,Condom,1570,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,<20 Years,Pills,90,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,>20 years,Pills,1157,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,<20 Years,Depo,271,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,>20 years,Depo,1659,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,<20 Years,IUD,0,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,>20 years,IUD,104,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,<20 Years,Implant,0,Gandaki,Hill,Western
2066/67,2009/10,Syangja,Gandaki,Hill,Western,>20 years,Implant,17,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,,Condom,1576,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,<20 Years,Pills,97,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,>20 years,Pills,1072,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,<20 Years,Depo,247,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,>20 years,Depo,2207,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,<20 Years,IUD,3,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,>20 years,IUD,158,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,<20 Years,Implant,12,Gandaki,Hill,Western
2066/67,2009/10,Tanahu,Gandaki,Hill,Western,>20 years,Implant,169,Gandaki,Hill,Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,,Condom,5428,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,<20 Years,Pills,243,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,>20 years,Pills,4269,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,<20 Years,Depo,551,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,>20 years,Depo,8247,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,<20 Years,IUD,7,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,>20 years,IUD,1221,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,<20 Years,Implant,6,Bheri,Terai,Mid-Western
2066/67,2009/10,Banke,Bheri,Terai,Mid-Western,>20 years,Implant,247,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,,Condom,3949,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Pills,109,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,>20 years,Pills,1096,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Depo,424,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,>20 years,Depo,4202,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,<20 Years,IUD,88,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,>20 years,IUD,1596,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Implant,17,Bheri,Terai,Mid-Western
2066/67,2009/10,Bardiya,Bheri,Terai,Mid-Western,>20 years,Implant,389,Bheri,Terai,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,,Condom,2898,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Pills,175,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,>20 years,Pills,2082,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Depo,181,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,>20 years,Depo,2694,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,<20 Years,IUD,2,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,>20 years,IUD,58,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Implant,0,Bheri,Hill,Mid-Western
2066/67,2009/10,Dailekh,Bheri,Hill,Mid-Western,>20 years,Implant,86,Bheri,Hill,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,,Condom,3606,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,<20 Years,Pills,891,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,>20 years,Pills,1733,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,<20 Years,Depo,672,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,>20 years,Depo,4239,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,<20 Years,IUD,62,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,>20 years,IUD,965,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,<20 Years,Implant,4,Rapti,Terai,Mid-Western
2066/67,2009/10,Dang,Rapti,Terai,Mid-Western,>20 years,Implant,585,Rapti,Terai,Mid-Western
2066/67,2009/10,Dolpa,Karnali,Mountain,Mid-Western,,Condom,319,Karnali,Mountain,Mid-Western
2066/67,2009/10,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Pills,6,Karnali,Mountain,Mid-Western
2066/67,2009/10,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Pills,169,Karnali,Mountain,Mid-Western
2066/67,2009/10,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Depo,33,Karnali,Mountain,Mid-Western
