District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,CDD Incidence  per 1000,,436.88
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,65.96
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.26
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% Treated With,ORS,96.93
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% Treated With,IV Fluid,3.07
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of CDD Cases at,HF,22.27
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,11.32
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,% of CDD Cases at,FCHV,66.41
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,608.62
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,76.83
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.03
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,98.17
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,1.83
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,25.92
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,11.84
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,62.24
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,827.32
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,76.96
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.22
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,97.83
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,2.17
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,23.35
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.48
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,63.17
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,518.17
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,68.06
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.68
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,96.78
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,3.22
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,39.58
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,21.37
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,39.05
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,645.84
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,79.97
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.08
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,97.75
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,2.25
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,21.85
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,11.65
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,66.49
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,536.94
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,80.13
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.2
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% Treated With,ORS,98.21
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,1.79
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,21.17
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,7.59
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,71.24
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,651.65
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,72.93
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.04
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated With,ORS,98.12
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,1.88
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,23.47
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,8.27
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,68.26
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,724.2
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,81.28
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.07
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated With,ORS,98.95
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,1.05
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,20.42
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,7.77
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,71.8
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,837.89
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,74.53
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.05
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,99.1
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,0.9
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,19.39
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,10.67
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,69.94
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,1179.28
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,86.5
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.07
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,99.06
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,0.94
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,11.7
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,9.22
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,79.08
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,681.44
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,66.64
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,1.4
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,ORS,96.64
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,3.36
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.01
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,39.2
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,20.97
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,39.83
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,412.06
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,57
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,1.31
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,ORS,96.23
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,3.77
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.26
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,62.33
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.11
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,24.56
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,879.57
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,83.92
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.47
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,ORS,97.63
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,2.37
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.27
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,22.07
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.19
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,64.73
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,673.71
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,82.93
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.94
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,ORS,95.32
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,4.68
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.02
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,31.74
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,12.64
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,55.63
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,296.87
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,70.77
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,2.94
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,ORS,94.25
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,5.75
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.08
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,42.82
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,22.11
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,35.07
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Incidence  per 1000,,1266.57
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,73.54
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Severe Dehydration among new Cases,,1.59
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,ORS,96.97
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% Treated With,IV Fluid,3.03
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.04
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,HF,38.19
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,18.32
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,% of CDD Cases at,FCHV,43.49
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,910.6
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,73.99
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.36
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,% Treated With,ORS,95.02
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,4.98
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,32.53
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.52
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,53.95
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,861.23
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,59.64
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.31
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,% Treated With,ORS,80.87
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,19.13
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,24.6
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.89
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,61.51
Achham,Seti,Hill,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,1278.25
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,70.39
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.47
Achham,Seti,Hill,Far-Western,2069/70,2012/13,% Treated With,ORS,93.35
Achham,Seti,Hill,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,6.65
Achham,Seti,Hill,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,34.98
Achham,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,13.88
Achham,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,51.15
Doti,Seti,Hill,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,995.68
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,82.83
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.18
Doti,Seti,Hill,Far-Western,2069/70,2012/13,% Treated With,ORS,98.75
Doti,Seti,Hill,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,1.25
Doti,Seti,Hill,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.01
Doti,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,19.55
Doti,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,17.57
Doti,Seti,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,62.87
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,635.32
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,71.97
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.09
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,% Treated With,ORS,98.94
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,1.06
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,14.17
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,5.27
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,80.56
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,962.07
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,81.85
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.06
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,% Treated With,ORS,99.25
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,0.75
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,12.79
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,3.43
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,83.77
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,1072.2
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,76.2
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.45
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,% Treated With,ORS,92.35
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,7.65
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,25
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,6.77
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,68.23
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,1246.7
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,88.77
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.41
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,% Treated With,ORS,97.35
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,2.65
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,15.82
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,11.61
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,72.57
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,CDD Incidence  per 1000,,808.13
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Dehydration (Mild and Severe) among new Cases,,89.18
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Severe Dehydration among new Cases,,0.36
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,% Treated With,ORS,95.73
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,% Treated With,IV Fluid,4.27
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,CDD Case Fatality,IV Fluid,0.06
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,HF,16.03
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,VHW/MCHW,22.94
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,% of CDD Cases at,FCHV,61.03
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,805.69
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.76
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.96
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,% Treated With,ORS,97.85
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,% Treated With,IV Fluid,2.15
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,HF,26.97
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,29.28
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,43.76
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,729.06
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,88.94
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.31
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,99.19
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.81
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,18.75
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.81
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,66.44
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,654.77
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,90.18
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.11
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,99.08
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.92
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,9.62
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,22.31
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,68.07
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,715.93
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.14
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.13
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,% Treated With,ORS,98.81
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.19
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,HF,16.11
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.3
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,69.59
Morang,Kosi,Terai,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,453.56
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,87.32
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.14
Morang,Kosi,Terai,Eastern,2070/71,2013/14,% Treated With,ORS,98.86
Morang,Kosi,Terai,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.14
Morang,Kosi,Terai,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Morang,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,HF,15.56
Morang,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,12.37
Morang,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,72.07
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,632
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,81.18
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.22
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,% Treated With,ORS,99.3
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.7
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,HF,18.22
