District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Value
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,108
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,8
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,363
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,371
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,5255
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,836
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,22
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,236
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,258
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,116
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,1493
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,1609
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,3
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,225
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,228
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,9
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,258
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,267
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,3198
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Condom,,879
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,80
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1218
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1298
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,217
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3442
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3659
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,114
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Total,114
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,2
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,223
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Total,225
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,6175
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Condom,,1048
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,46
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,660
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Total,706
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,258
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,2457
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Total,2715
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,44
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,709
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Total,753
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,4
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,189
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Total,193
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,5415
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,2631
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,103
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1383
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1486
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,345
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,4273
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,4618
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,38
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,800
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,838
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,17
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,1227
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,1244
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,10817
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,2193
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1992
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1992
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,5017
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,5017
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,1470
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,1470
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,665
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,665
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,11337
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,813
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,35
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,937
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,972
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,270
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,2827
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3097
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,28
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,674
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,702
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,5
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,363
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,368
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,5952
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,3458
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,369
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,4475
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,4844
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,1160
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,10976
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,12136
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,35
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,2517
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,2552
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,71
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,2054
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,2125
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,25115
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,1190
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,102
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,962
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1064
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,267
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3068
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3335
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,102
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,767
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,869
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,166
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,166
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,6624
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Condom,,542
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,18
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,237
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Pills,Total,255
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,76
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,699
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Depo,Total,775
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,7
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,IUD,Total,7
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,58
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Implant,Total,58
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,1637
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,4124
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,167
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1409
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1576
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,429
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3847
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,4276
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,28
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,744
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,772
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,19
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,613
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,632
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,11380
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Condom,,3016
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,185
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1566
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1751
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,880
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,5557
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Depo,Total,6437
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,33
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,428
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,IUD,Total,461
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,12
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,1382
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Implant,Total,1394
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,13059
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Condom,,3224
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,65
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1360
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1425
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,181
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,4317
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Total,4498
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,61
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,435
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Total,496
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,1
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,508
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Total,509
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,10152
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Condom,,3654
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,32
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,862
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Total,894
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,77
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3625
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3702
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,1005
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Total,1005
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,209
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Total,209
Bara,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,9464
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Condom,,2382
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1146
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1146
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3000
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3000
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,87
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Total,87
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,133
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Total,133
Parsa,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,6748
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Condom,,3045
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,<20 Years,119
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Err:510,1384
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Pills,Total,1503
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,<20 Years,497
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Err:510,3064
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Depo,Total,3561
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,<20 Years,39
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Err:510,856
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,IUD,Total,895
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,<20 Years,17
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Err:510,497
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Implant,Total,514
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,9518
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Condom,,1153
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,113
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,1374
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Total,1487
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,227
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,2825
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Total,3052
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,62
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Total,62
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,128
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Total,128
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,5882
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Condom,,1528
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,60
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,650
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Total,710
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,120
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,1353
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Total,1473
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,9
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,383
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Total,392
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,1
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,443
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Total,444
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,4547
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Condom,,2127
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,96
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,1317
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Total,1413
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,193
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,1757
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Total,1950
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,2
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,232
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,IUD,Total,234
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,1
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,103
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Implant,Total,104
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,5828
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Condom,,1854
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,44
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,881
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Pills,Total,925
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,46
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,1293
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Temporary Methods,Depo,Total,1339
