District,zone,belt,region,Year BS,Year AD,Respiratory problems,Morbidity Number,Zone,Belt,Region
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",8265.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,"Upper respiratory tract
Infection",8780.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Pneumonia,3870.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Sever Pneumonia,69.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Bronchitis,2548.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Asthama,2848.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Viral Influnenza,1716.0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2066/67,2009/10,Foreign body in respiratory tract,61.0,Janakpur,Hill,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",2752.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,"Upper respiratory tract
Infection",2457.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Pneumonia,835.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Sever Pneumonia,29.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Bronchitis,363.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Asthama,739.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Viral Influnenza,1052.0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2066/67,2009/10,Foreign body in respiratory tract,14.0,Bagmati,Mountain,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",12788.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,"Upper respiratory tract
Infection",13334.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Pneumonia,8305.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Sever Pneumonia,533.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Bronchitis,8323.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Asthama,8441.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Viral Influnenza,1164.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2066/67,2009/10,Foreign body in respiratory tract,224.0,Narayani,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",24257.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,"Upper respiratory tract
Infection",20570.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Pneumonia,8098.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Sever Pneumonia,631.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Bronchitis,13067.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Asthama,14116.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Viral Influnenza,1597.0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2066/67,2009/10,Foreign body in respiratory tract,218.0,Janakpur,Terai,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",5369.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,"Upper respiratory tract
Infection",4559.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Pneumonia,4193.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Sever Pneumonia,294.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Bronchitis,2161.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Asthama,3017.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Viral Influnenza,489.0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2066/67,2009/10,Foreign body in respiratory tract,178.0,Janakpur,Hill,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",14278.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,"Upper respiratory tract
Infection",12584.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Pneumonia,6150.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Sever Pneumonia,175.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Bronchitis,3679.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Asthama,5096.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Viral Influnenza,3364.0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2066/67,2009/10,Foreign body in respiratory tract,117.0,Bagmati,Mountain,Central
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",9050.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",6622.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Pneumonia,5595.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Sever Pneumonia,95.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Bronchitis,5178.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Asthama,4220.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Viral Influnenza,1833.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,178.0,Lumbini,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",13936.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",15372.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Pneumonia,5332.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Sever Pneumonia,443.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Bronchitis,4029.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Asthama,2445.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Viral Influnenza,1208.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,304.0,Dhawalagiri,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",13709.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",11405.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Pneumonia,8348.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Sever Pneumonia,176.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Bronchitis,4750.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Asthama,5630.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Viral Influnenza,5520.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,408.0,Gandaki,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",21955.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",14070.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Pneumonia,9997.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Sever Pneumonia,507.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Bronchitis,8327.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Asthama,5660.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Viral Influnenza,4907.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,234.0,Lumbini,Hill,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",18452.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,"Upper respiratory tract
Infection",18660.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Pneumonia,8148.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Sever Pneumonia,1020.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Bronchitis,9302.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Asthama,8196.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Viral Influnenza,1923.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2066/67,2009/10,Foreign body in respiratory tract,500.0,Lumbini,Terai,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",19083.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",17404.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Pneumonia,3576.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Sever Pneumonia,253.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Bronchitis,4932.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Asthama,5211.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Viral Influnenza,2724.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,1524.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",6098.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",5203.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Pneumonia,3351.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Sever Pneumonia,137.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Bronchitis,2520.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Asthama,4531.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Viral Influnenza,1593.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,96.0,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",550.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,"Upper respiratory tract
Infection",622.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Pneumonia,172.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Sever Pneumonia,24.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Bronchitis,248.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Asthama,178.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Viral Influnenza,44.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2066/67,2009/10,Foreign body in respiratory tract,0.0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",2269.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,"Upper respiratory tract
Infection",2712.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Pneumonia,620.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Sever Pneumonia,22.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Bronchitis,280.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Asthama,151.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Viral Influnenza,65.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2066/67,2009/10,Foreign body in respiratory tract,19.0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",8370.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",7819.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Pneumonia,2172.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Sever Pneumonia,117.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Bronchitis,2006.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Asthama,1462.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Viral Influnenza,2079.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,107.0,Dhawalagiri,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",23409.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,"Upper respiratory tract
Infection",22603.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Pneumonia,11141.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Sever Pneumonia,313.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Bronchitis,6141.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Asthama,8245.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Viral Influnenza,2085.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2066/67,2009/10,Foreign body in respiratory tract,29.0,Lumbini,Terai,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",14805.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",10973.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Pneumonia,6688.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Sever Pneumonia,41.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Bronchitis,5858.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Asthama,6685.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Viral Influnenza,3924.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,140.0,Lumbini,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",15568.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",16736.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Pneumonia,5370.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Sever Pneumonia,317.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Bronchitis,2690.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Asthama,3630.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Viral Influnenza,1242.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,89.0,Dhawalagiri,Hill,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,"Upper respiratory tract
Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Sever Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Bronchitis,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Asthama,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Viral Influnenza,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2066/67,2009/10,Foreign body in respiratory tract,0.0,Lumbini,Terai,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",22290.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",17114.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Pneumonia,5519.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Sever Pneumonia,268.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Bronchitis,5732.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Asthama,7343.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Viral Influnenza,1950.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,282.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",10496.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,"Upper respiratory tract
Infection",8242.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Pneumonia,3177.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Sever Pneumonia,101.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Bronchitis,2275.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Asthama,3610.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Viral Influnenza,2411.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2066/67,2009/10,Foreign body in respiratory tract,177.0,Gandaki,Hill,Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",21179.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",21371.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Pneumonia,8721.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Sever Pneumonia,166.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Bronchitis,3193.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Asthama,6004.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Viral Influnenza,3276.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,61.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",22244.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",25062.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Pneumonia,9647.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Sever Pneumonia,453.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Bronchitis,8121.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Asthama,6333.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Viral Influnenza,2802.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,141.0,Bheri,Terai,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",23824.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",16882.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Pneumonia,7254.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Sever Pneumonia,292.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Bronchitis,4887.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Asthama,5870.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Viral Influnenza,456.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,70.0,Bheri,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",17225.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",15017.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Pneumonia,9354.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Sever Pneumonia,719.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Bronchitis,5206.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Asthama,7237.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Viral Influnenza,1757.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,64.0,Rapti,Terai,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",1019.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",1092.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Pneumonia,594.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Sever Pneumonia,82.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Bronchitis,552.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Asthama,563.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Viral Influnenza,90.0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,25.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",4917.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",3886.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Pneumonia,2795.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Sever Pneumonia,291.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Bronchitis,1874.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Asthama,2834.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Viral Influnenza,1192.0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2066/67,2009/10,Foreign body in respiratory tract,178.0,Karnali,Mountain,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2066/67,2009/10,"ARI/Lower respiratory
tract Infection",6309.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2066/67,2009/10,"Upper respiratory tract
Infection",9910.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2066/67,2009/10,Pneumonia,2994.0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2066/67,2009/10,Sever Pneumonia,518.0,Bheri,Hill,Mid-Western
