District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,3028
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,16969
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,561681
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,35191
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,31928
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,814
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,430
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,317
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,3
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,68
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,422
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,3
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,972
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,7
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1792
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13773
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,621027
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,22680
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,25791
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,452
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,328
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,1138
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,862
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,24
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,2025
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13237
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,513483
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,37034
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,32346
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,1012
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,180
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,979
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,733
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,1024
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,13
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,2749
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,17882
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,551101
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,48421
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,21675
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,1189
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,976
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,2
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,13
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,99
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,49
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,166
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,5421
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,197374
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,18815
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,16418
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,108
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,371
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,55
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,3
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,10
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,68
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3266
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,125533
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,7877
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,17915
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,228
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,269
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,1
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,64
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,115
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,4
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,185
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6360
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,131883
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,10667
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,15478
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,104
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,216
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,37
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,232
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,15
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,284
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,5699
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,157334
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,15855
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,35523
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,767
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,193
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,59
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,78
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,135
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,199
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,18
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,4
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,493
Kavre,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,11310
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,394735
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,26827
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,40418
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,841
Kavre,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,1269
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,47
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,710
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,757
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,12094
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,328987
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,20993
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,32537
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,1707
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,829
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,6
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,2
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,14
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,4
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,6
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,115
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,4
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,1
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,152
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6104
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,122020
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,18198
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,24602
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,706
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,368
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,338
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,406
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,42
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,67
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,136
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,400
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,32
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,46
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1467
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,26582
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,518781
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,64805
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,90797
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,2552
Kathmandu,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,2125
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,51
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,132
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,39
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,60
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,6
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,12
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,300
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6924
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,178540
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,10560
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,17075
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,497
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,166
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,18
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,68
