District,zone,belt,region,Year BS,Year AD,Type of disease,Number of patients,Zone,Belt,Region
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Dangue Fever,0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Kala-azar,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Filariasis,1,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Clinical Malaria,27,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Malaria (PF),0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Malaria (PV),3,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Dangue Fever,0,Seti,Mountain,Far-Western
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Kala-azar,0,Seti,Mountain,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Filariasis,21,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Clinical Malaria,35,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Malaria (PF),10,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Malaria (PV),47,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Dangue Fever,1,Seti,Hill,Far-Western
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Kala-azar,1,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,7,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Filariasis,0,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Clinical Malaria,62,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Malaria (PF),5,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Malaria (PV),11,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Dangue Fever,0,Seti,Hill,Far-Western
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Kala-azar,0,Seti,Hill,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,9,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Filariasis,37,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Clinical Malaria,4527,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Malaria (PF),124,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Malaria (PV),622,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Dangue Fever,9,Seti,Terai,Far-Western
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Kala-azar,0,Seti,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,6,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Filariasis,22,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Clinical Malaria,83,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Malaria (PF),31,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Malaria (PV),157,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Dangue Fever,0,Mahakali,Terai,Far-Western
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Kala-azar,0,Mahakali,Terai,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,3,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Filariasis,0,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Clinical Malaria,192,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Malaria (PF),8,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Malaria (PV),48,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Dangue Fever,0,Mahakali,Hill,Far-Western
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Kala-azar,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Filariasis,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Clinical Malaria,83,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Malaria (PF),1,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Malaria (PV),20,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Dangue Fever,0,Mahakali,Hill,Far-Western
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Kala-azar,0,Mahakali,Hill,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Filariasis,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Clinical Malaria,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Malaria (PF),0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Malaria (PV),0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Dangue Fever,0,Mahakali,Mountain,Far-Western
Darchaula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Kala-azar,0,Mahakali,Mountain,Far-Western
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Filariasis,0,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Clinical Malaria,2,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Malaria (PF),0,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Malaria,1,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Dengue Fever,52,Mechi,Mountain,Eastern
Taplejung,Mechi,Mountain,Eastern,2070/71,2013/14,Kala-azar,0,Mechi,Mountain,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Filariasis,0,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Clinical Malaria,13,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Malaria (PF),0,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Malaria,0,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Mechi,Hill,Eastern
Panchthar,Mechi,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Filariasis,0,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Clinical Malaria,72,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Malaria (PF),1,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Malaria,2,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Mechi,Hill,Eastern
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Mechi,Hill,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Filariasis,16,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Clinical Malaria,632,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Malaria (PF),9,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Malaria,77,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Dengue Fever,202,Mechi,Terai,Eastern
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Kala-azar,12,Mechi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Filariasis,7,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Clinical Malaria,2406,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Malaria (PF),37,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Malaria,30,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Dengue Fever,1,Kosi,Terai,Eastern
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Kala-azar,6,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Filariasis,17,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Clinical Malaria,1459,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Malaria (PF),25,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Malaria,2,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Dengue Fever,0,Kosi,Terai,Eastern
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,Kala-azar,0,Kosi,Terai,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Filariasis,0,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Clinical Malaria,79,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Malaria (PF),0,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Malaria,0,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Kosi,Hill,Eastern
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Filariasis,0,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Clinical Malaria,15,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Malaria (PF),0,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Malaria,0,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Kosi,Hill,Eastern
Terhathum,Kosi,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Kosi,Hill,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Filariasis,0,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Clinical Malaria,13,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Malaria (PF),0,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Malaria,0,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Dengue Fever,0,Kosi,Mountain,Eastern
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Kala-azar,0,Kosi,Mountain,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),2,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Filariasis,0,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Clinical Malaria,87,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Malaria (PF),0,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Malaria,1,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Kosi,Hill,Eastern
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Kosi,Hill,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Filariasis,0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Clinical Malaria,0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Malaria (PF),0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Malaria,4,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Mountain,Eastern
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Kala-azar,0,Sagarmatha,Mountain,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),2,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Filariasis,0,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Clinical Malaria,2,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria (PF),1,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria,0,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Hill,Eastern
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Filariasis,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Clinical Malaria,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria (PF),0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Hill,Eastern
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Kala-azar,0,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Filariasis,2,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Clinical Malaria,176,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria (PF),1,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Malaria,9,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Hill,Eastern
Udayapur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Kala-azar,5,Sagarmatha,Hill,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Filariasis,6,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Clinical Malaria,1737,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Malaria (PF),15,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Malaria,18,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Terai,Eastern
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Kala-azar,2,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Acute Encephalitis like syndrome (AES),21,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Filariasis,1,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Clinical Malaria,999,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Malaria (PF),8,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Malaria,12,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Dengue Fever,0,Sagarmatha,Terai,Eastern
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Kala-azar,16,Sagarmatha,Terai,Eastern
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),25,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Filariasis,154,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Clinical Malaria,5396,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Malaria (PF),17,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Malaria,32,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Dengue Fever,7,Janakpur,Terai,Central
Dhanusa,Janakpur,Terai,Central,2070/71,2013/14,Kala-azar,40,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),8,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Filariasis,23,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Clinical Malaria,4524,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Malaria (PF),65,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Malaria,39,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Dengue Fever,0,Janakpur,Terai,Central
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Kala-azar,11,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Filariasis,20,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Clinical Malaria,1782,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Malaria (PF),45,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Malaria,18,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Dengue Fever,0,Janakpur,Terai,Central
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Kala-azar,3,Janakpur,Terai,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Filariasis,0,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Clinical Malaria,455,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Malaria (PF),2,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Malaria,15,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Dengue Fever,1,Janakpur,Hill,Central
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Kala-azar,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),3,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Filariasis,3,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Clinical Malaria,9,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Malaria (PF),3,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Malaria,17,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Dengue Fever,0,Janakpur,Hill,Central
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Kala-azar,6,Janakpur,Hill,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),5,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Filariasis,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Clinical Malaria,3,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Malaria (PF),0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Malaria,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Dengue Fever,0,Janakpur,Mountain,Central
Dolakha,Janakpur,Mountain,Central,2070/71,2013/14,Kala-azar,0,Janakpur,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),16,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Filariasis,3,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Clinical Malaria,47,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Malaria,1,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Dengue Fever,19,Bagmati,Mountain,Central
Sindhupalchok,Bagmati,Mountain,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Mountain,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,3,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,138,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Malaria,0,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Hill,Central
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Malaria,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Hill,Central
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Malaria,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Hill,Central
Bhaktapur,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),37,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,50,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,48,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),75,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Malaria,52,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,55,Bagmati,Hill,Central
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,19,Bagmati,Hill,Central
